"SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
"0",0.226259375,33,0,0.065978007,3000,8,0,0,0,0
"0",0.000229441,52,0,0.237339173,10958,11,0,2,0,2
"0",0.094318791,62,0,0.462507499,5000,8,0,1,0,0
"1",0.334235166,42,0,0.367726455,5000,11,0,1,0,0
"1",0.508252018,51,2,0.588766356,17500,12,0,4,0,0
"0",0.072892711,46,1,0.324279287,6000,6,0,1,0,2
"0",0.428071491,27,0,0.096173733,2900,6,0,0,0,1
"0",0.016768586,50,0,0.367346939,7839,10,0,3,0,1
"0",0.101129862,72,0,0.118303571,3583,11,1,0,0,1
"0",0.16639168,53,0,2181,0,6,0,2,0,3
"0",0.110214791,42,0,0.289661654,10639,11,0,3,0,3
"0",0,45,0,0.855257897,2500,9,0,2,0,0
"0",0.9999999,66,0,0.232005141,4667,5,0,1,0,0
"0",0.01123955,32,0,0.16153602,3150,6,0,0,0,0
"0",0.021851043,45,0,0.001546232,9700,6,0,0,0,0
"0",0.069968939,54,0,0.174305944,10733,7,0,1,0,1
"0",0.169349509,37,0,0.344469191,6734,11,0,2,0,2
"0",0.099106793,71,0,0.253336455,4270,4,0,1,0,0
"0",0.696411671,52,0,0.408871921,11000,11,0,1,0,4
"0",0.9999999,44,0,0.015994668,3000,0,0,0,0,3
"0",0.051120052,62,0,2773,0,18,0,4,0,3
"0",0.594403832,48,0,0.256918893,6250,4,0,1,0,0
"0",0.88137352,61,4,0.325483226,4500,9,0,2,0,0
"1",1.024337245,31,0,0.541675595,4666,10,0,2,0,1
"0",0.725315288,52,1,0.016424661,4200,7,0,0,0,0
"0",0.242797687,58,1,0.020688636,6766,6,0,0,0,1
"0",0.159607049,33,0,0.142576634,9166,9,0,0,0,3
"0",0.375367045,43,0,0.481625741,5904,11,0,1,0,3
"0",0.034196947,32,0,0.111744413,20000,5,0,1,0,2
"0",0.029003874,69,0,0.095580884,5000,12,0,1,0,0
"0",0.026006616,77,0,0.306713414,7700,8,0,3,0,1
"0",0.052145046,54,0,0.480418894,9166,15,0,1,0,0
"0",0,24,0,0,764,3,0,0,0,0
"0",0.585518335,56,0,0.261797342,8200,10,0,1,0,0
"0",0.544921867,50,0,0.49184426,16000,29,0,1,0,0
"0",0.392994586,58,2,0.436102527,5500,15,0,1,0,0
"0",0.001204898,59,0,0.000829359,4822,14,0,0,0,0
"0",0.9999999,22,0,0,1600,0,0,0,0,0
"0",0.136586341,79,0,0.079453755,3221,9,0,0,0,0
"0",0.054439909,48,0,0.325779037,6000,14,0,1,0,2
"0",1.014794082,48,2,0.517998468,3916,5,0,2,0,3
"0",0.592831872,42,0,0.271738261,12500,3,0,1,0,2
"1",0,53,0,0.803005592,8583,12,0,2,0,1
"0",0.162020536,48,0,0.353036045,12400,9,0,2,0,1
"0",0.022091413,38,0,0.815145127,6166,13,0,1,0,2
"1",0.407282256,41,5,0.553357161,7833,15,0,1,0,1
"0",0.265948603,50,0,0.434916021,6191,13,0,2,0,2
"0",0.037999457,59,0,0.295434739,14916,6,0,1,0,0
"0",0.178379706,51,0,0.329608281,8500,10,0,2,0,1
"0",0.708774545,42,0,0.623062823,6000,11,0,1,0,3
"0",0.9999999,29,0,0.001962227,4076,0,1,0,0,0
"0",0.016162654,59,0,0.847152847,1000,6,0,1,0,0
"0",0.025295359,73,0,0.134156283,8586,12,0,2,0,0
"0",0.559821735,26,0,0.233359133,2583,9,0,0,0,0
"0",0.906952612,54,0,0.413842906,9000,8,0,1,0,2
"0",0.9999999,40,0,0.038037775,3811,0,1,0,0,0
"0",0.019524512,56,0,0.39406346,12700,8,0,3,0,0
"0",0.071740778,70,0,0.015184631,8692,7,0,0,0,1
"0",0.133187385,40,0,0.033135509,2021,2,0,0,0,2
"0",0.362685577,36,0,0.247596667,4680,8,0,0,0,0
"0",0.218142549,31,0,0.133594832,4333,5,0,0,0,0
"0",0.342011162,43,0,0.50967433,10439,9,0,1,0,1
"0",0.281434206,47,1,0.188086573,10441,11,0,0,0,5
"0",0.200792091,52,1,0.329072649,7666,22,0,1,0,2
"0",0.199746354,63,0,0.222022692,12250,7,0,2,0,0
"0",0.22526614,59,0,0.482231817,9032,12,0,3,0,0
"0",0.034949126,60,0,0.004932628,8311,5,0,0,0,0
"0",0.878808035,49,1,0.336266373,10000,20,0,3,0,1
"0",0.118371734,60,0,0.269780561,20916,14,0,3,0,0
"0",0.123697761,29,0,0.068499127,4583,5,0,0,0,0
"1",0.061334774,52,1,0.293541292,5000,7,0,1,0,2
"0",0,28,0,0.08788005,2400,4,0,0,0,0
"1",0.435085695,50,0,0.745512384,4400,13,0,1,0,2
"0",0.657711147,30,0,0.376068376,2105,8,0,0,0,0
"0",0.352669504,51,0,0.216203862,8750,9,0,2,0,0
"0",0.30038269,52,0,0.483036472,7073,29,0,1,0,0
"0",0.00076876,62,0,0.002498438,1600,17,0,0,0,0
"0",0.033937941,53,0,0.338018512,5833,16,0,2,0,0
"0",0.001212121,62,0,1116,0,13,0,1,0,0
"0",0.097115345,54,0,0.416861046,3000,8,0,1,0,1
"0",0.389008171,60,2,0.324854852,7233,14,0,1,1,0
"0",0.135651519,50,0,0.147419814,14746,19,0,1,0,2
"0",0.002998522,56,0,0.415922619,5375,8,0,2,0,0
"0",0,51,0,0.703029697,10000,20,0,3,0,3
"0",0.194560181,56,0,0.31884058,8900,4,0,2,0,0
"0",0.008838005,59,0,0.231208735,7875,11,0,1,0,0
"0",0.014039438,34,0,0.572083995,5666,9,0,2,0,0
"0",0.026512733,30,0,0.075992401,10000,5,0,0,0,0
"0",0,74,0,0.095743069,6600,8,0,1,0,0
"0",0.706377396,60,0,0.840526579,6000,13,0,1,0,0
"0",0.038106392,49,0,0.389912604,9496,10,0,1,0,4
"1",0.999000999,57,0,0.120375925,5000,6,0,0,0,0
"0",0,23,0,0,864,2,0,0,0,0
"0",0.9999999,63,1,0.117666022,3101,0,2,0,0,1
"1",0.153692615,45,0,0.87187642,2200,7,1,1,1,1
"0",0.415421107,40,0,0.403258656,5400,9,0,1,0,2
"0",0.316872259,49,0,0.305375838,8500,6,0,2,0,2
"0",0.200842448,65,0,0.105649058,6000,4,0,0,0,1
"0",5.361137145,33,0,0.059485995,31166,10,0,1,1,0
"0",0.9999999,32,1,0.041293339,2566,3,0,0,1,0
"0",0.101515428,54,0,0.412517497,5000,9,0,2,0,0
"0",0.041178978,49,0,0.398393933,4482,15,0,1,0,0
"0",0.050820177,56,0,0.474790817,4660,15,0,2,0,3
"0",0.235601423,75,0,0.220448315,6200,5,0,1,0,1
"0",0.683397034,50,1,0.811337732,3333,9,0,1,0,0
"0",0.114055372,38,0,0.292531339,9492,8,0,2,0,3
"0",0.037382698,38,0,0.006377164,3292,2,0,0,0,0
"0",0.087900033,59,0,0.285446009,9584,9,0,4,0,0
"0",0.324358736,66,1,0.474911372,7333,10,0,1,0,1
"0",0.363245076,50,0,1.567186563,3333,20,0,2,0,2
"0",0.588168409,53,0,1.047229791,1100,17,0,0,0,0
"0",0.105719286,43,1,0.433278336,20000,6,0,2,0,2
"0",0.002054654,49,1,0.040585774,4779,3,0,0,0,4
"1",0.515498591,68,4,0.056314562,3000,5,0,0,0,0
"0",0.164918848,33,0,0.476032693,4526,7,0,1,0,1
"0",0,37,0,0.312745448,2800,3,0,0,0,1
"1",0.022767217,54,0,0.009154421,4150,7,0,0,1,3
"0",0.232633891,68,0,0.531039293,4300,15,0,2,0,0
"0",0.019955514,76,0,0.873225355,5000,28,0,4,0,1
"0",0.509056865,63,0,0.296489528,13416,13,0,2,0,1
"0",0.058443361,77,0,0.09788287,7273,8,0,1,0,0
"0",0,62,0,0.256621239,11666,8,0,3,0,2
"1",0.116602793,40,0,0.424876847,2435,7,0,0,0,2
"0",0.875983855,26,2,0.163074039,3200,5,0,0,0,0
"0",0.525532609,46,0,0.815265255,4768,11,0,1,0,0
"0",0.313249804,60,0,0.777552151,5416,19,0,2,0,0
"0",0.077929817,64,0,0.525405456,21333,21,0,3,0,0
"0",0,58,0,0,13516,3,0,0,0,1
"0",0.025338908,33,1,0.349265854,3200,21,0,1,0,0
"0",0.613528549,44,1,0.278359511,4583,18,0,1,0,1
"0",0.334207644,50,0,1.185113179,7200,15,0,2,0,0
"0",0.274576858,39,0,0.161973127,5432,6,0,0,0,2
"0",0.840981752,74,0,0.289190719,1766,4,0,0,0,0
"0",0,56,0,0.322933853,6666,11,0,2,0,0
"1",0.9999999,43,1,0.253807107,2166,3,0,0,1,0
"0",0.125674083,34,0,0.30994152,6668,10,0,1,0,0
"0",0.013132458,55,0,0.003568879,1400,3,0,0,0,0
"0",0.22576166,56,1,0.350464116,8833,27,0,2,1,1
"0",0.009622764,76,0,0.01146361,3750,14,0,0,0,1
"0",0.170858446,50,0,0.385956861,2178,11,0,0,0,0
"0",0.170948478,39,0,0.891527118,4000,12,0,1,0,0
"0",0.760662295,53,0,0.220168443,13416,12,0,4,0,0
"0",0.15100143,69,0,0.076715023,4066,7,0,0,0,0
"0",0.207224435,52,0,7.381237525,500,11,0,1,0,4
"0",0.007938498,59,0,0.063572911,5300,9,0,0,0,0
"0",0,87,0,0.254553155,2360,4,0,1,0,0
"0",0.056093589,75,0,0.100408299,12000,9,0,0,0,0
"0",0.887508719,62,0,0.320487674,26000,19,0,2,0,0
"1",0.016449589,79,0,0.055028095,5160,5,0,0,1,0
"0",0.003527925,49,0,0.431861589,8900,14,0,3,0,2
"0",0.577142434,76,2,0.108889489,3700,13,1,0,0,0
"0",0,48,0,0.40779029,5416,6,0,1,0,0
"0",0.9999999,37,0,0.06956248,3176,2,0,0,0,4
"0",0.03212948,41,0,0.038701623,800,3,0,0,0,0
"0",0.331963164,43,0,0.262207846,9583,9,0,1,0,0
"0",0.014847585,50,0,0.452187582,3816,7,0,2,0,0
"0",0.013841136,34,0,0.610807933,7512,10,0,3,0,0
"1",0.549971445,61,0,0.109910466,3238,3,0,0,0,0
"0",0.001700622,61,0,0.317549192,6250,7,0,1,0,2
"0",0.171835939,40,0,0.817151411,4675,6,0,2,0,0
"0",0.249545471,29,0,0.194742688,2700,10,0,0,0,0
"0",0.914678043,49,0,0.496158299,9500,8,0,2,0,2
"0",0.000244893,62,0,0.147404505,8167,4,0,1,0,0
"0",0.041417197,79,0,0.37007874,8000,7,0,2,0,0
"0",0.9999999,30,0,593,0,4,0,0,1,3
"0",0.466836525,63,0,0.203389831,20000,9,0,2,0,2
"0",0.556142972,58,0,0.177274242,3000,2,0,0,0,0
"0",0.003765492,28,0,0.167056987,3842,5,0,0,0,0
"0",0.972816046,58,0,0.734433765,4785,9,0,1,0,2
"0",0.933720368,27,0,0.626716604,800,7,0,0,0,0
"0",0.130756914,67,0,0.614478114,7127,20,0,4,0,0
"0",0.008653153,60,0,0.037354967,10600,5,0,0,0,0
"0",0.102089791,37,0,0.161010678,9458,8,0,1,0,2
"0",0.000974566,67,0,0.056606144,15916,8,0,0,0,2
"0",0.078901258,54,0,0.035461938,7500,30,0,0,1,2
"0",1.027218442,33,0,2.691837868,1800,5,0,3,0,0
"0",0.021174471,58,0,0.16089613,7855,9,0,1,0,0
"0",0.887056472,24,0,0.043978011,2000,3,0,0,0,0
"0",0,49,0,0.21599628,4300,5,0,2,0,0
"0",0.9999999,52,0,0.292134831,800,2,0,0,0,1
"0",0.548601512,51,1,0.531375026,9497,9,0,4,0,1
"0",0.440216285,45,0,0.248687828,4000,5,0,0,0,0
"0",0,63,0,0.001305341,9192,4,0,0,0,0
"0",0.014452116,58,0,0.220049729,8847,11,0,1,0,3
"0",0.082710299,37,0,0.448340221,7500,10,0,2,0,0
"0",0.025862288,62,0,0.005086827,5700,6,0,0,0,1
"0",0.085662349,34,0,0.001249844,8000,5,0,0,0,0
"0",0.327048068,44,0,0.105649058,6000,4,0,0,0,0
"0",0.23051084,45,0,0.365419433,6627,11,0,1,1,0
"0",0.448777794,63,0,0.391885714,8749,12,0,2,0,1
"0",0.011755007,74,0,0.006286145,3976,14,0,0,0,0
"0",0.926332756,43,0,1.016753453,4416,11,0,2,0,1
"0",0.050432068,61,0,0.267535222,6600,13,0,1,0,0
"0",0.240537066,66,0,0.145516074,6500,4,0,1,0,0
"0",0.178543088,45,0,0.213291423,4453,6,0,0,0,1
"0",0.290551673,49,3,0.317660652,11250,27,0,1,0,0
"0",0.064264772,45,0,0.033410782,34000,12,0,0,0,2
"0",0.028130272,59,0,0.316816817,3995,7,0,1,0,0
"0",0.251430166,45,1,0.29459799,7959,5,0,1,0,0
"0",0.050114106,71,0,0.238080869,9941,10,0,1,0,0
"0",0.000663095,60,1,0.00019996,5000,7,0,0,0,1
"0",0.681647737,52,0,0.390801314,7000,8,0,1,0,0
"0",0.307869213,53,1,0.424597764,11000,6,0,3,0,1
"0",1.082305898,29,0,0.767331151,3360,11,0,1,0,1
"0",0.054527571,59,0,0.033325399,4200,4,0,0,0,0
"0",0.057060535,61,0,0.260070469,10500,10,0,2,0,0
"0",0.318221195,40,0,0.263713394,6726,10,0,0,0,4
"1",0.484536819,38,3,0.438926846,6000,5,0,1,0,2
"0",0.027276262,68,0,0.575396322,7884,12,0,2,0,0
"0",0,53,0,0.189135144,6000,5,0,0,0,0
"0",0.076767858,76,0,0.438136456,3927,7,0,2,0,0
"0",0.082383696,47,1,0.268902392,13000,11,0,1,0,3
"0",0.559215406,61,0,0.548273432,5675,11,1,1,0,1
"0",0.014751761,68,0,0.005332622,7500,6,0,0,0,0
"0",0.721759414,58,0,1.089908257,1089,6,0,1,0,1
"0",0.339059047,45,0,0.438714364,11013,14,0,2,0,4
"0",0.008961651,72,0,0.012567325,2784,5,0,0,0,0
"0",0.505825074,61,0,0.323635273,3333,5,0,1,1,0
"0",0.067738179,47,1,0.090685811,5292,13,0,0,0,1
"0",0.320828108,46,0,0.198076127,9667,13,0,1,0,0
"1",0.386797609,55,0,0.348328518,12114,12,0,1,0,1
"0",0.018049543,52,0,0.282061142,5200,14,0,1,0,2
"0",0.814275753,46,0,0.548150616,3000,8,0,0,0,0
"0",0.106001265,50,1,0.240075992,10000,11,0,2,0,3
"0",0.9999999,48,0,0.00462525,9512,1,0,0,0,0
"0",0.076017868,42,0,0.388522296,5000,8,0,1,0,0
"0",0,35,0,0.295863593,3166,5,0,0,2,2
"0",0.012757626,55,0,0.462327012,1950,3,0,1,0,0
"0",0.048968724,95,0,0.264610972,2788,12,0,1,0,0
"0",0.273692489,55,0,0.244801774,3606,4,0,1,0,2
"0",0.109132099,40,0,0.481814773,5333,9,0,2,0,2
"0",0.020065931,54,0,0.094060396,15000,15,0,1,0,0
"0",0.310237155,64,0,0.537530972,6860,10,0,1,0,0
"0",0.029645315,39,0,0.004686036,3200,1,0,0,0,2
"0",0.245682379,46,0,1.438258387,1400,11,0,1,0,0
"0",0.068659198,65,0,0.414105941,3416,8,0,1,0,0
"0",0,71,0,0.098688482,7700,4,0,1,0,1
"0",0.031598627,54,0,0.337952811,11400,14,0,2,0,0
"0",0.154847105,49,0,0.049804263,9195,5,0,0,0,2
"1",0.9999999,39,0,0.041063929,15000,1,0,0,0,4
"0",0.430145994,51,0,0.407851842,14416,19,0,5,0,0
"0",0.064397157,61,2,0.172932331,7580,18,0,2,0,1
"1",0,28,0,0.011997001,4000,1,1,0,0,0
"0",0.26592965,58,0,0.616727357,17300,25,0,4,0,1
"0",0.023067861,56,0,0.444353183,12174,16,0,1,0,0
"0",0.034308545,61,0,0.38081448,5524,22,0,2,0,0
"0",0.137096149,52,0,0.637760471,4750,14,0,2,0,3
"0",0.064582067,29,0,0.091503268,2600,8,0,0,0,0
"0",0.005800615,50,0,0.000448581,8916,10,0,0,0,0
"0",1.032793441,52,2,0.404098209,5416,13,0,1,0,0
"0",0.019195262,73,0,0.634130575,1546,6,0,1,0,0
"0",0.773392274,39,1,0.284005979,6020,7,0,1,0,0
"0",0,82,0,0.069444444,1871,1,0,0,0,0
"0",0.609107903,74,0,0.272752446,10833,16,0,1,0,0
"0",0.02384798,71,0,0.011759059,4166,10,0,0,0,0
"0",0.089319699,62,0,0.288608436,3010,5,0,2,0,0
"0",0.139437537,45,0,0.811553222,4950,11,0,2,0,1
"0",0.492469925,39,1,0.428855439,3520,5,0,0,0,1
"0",0.9999999,60,0,0.353640894,6220,3,0,1,0,0
"0",0.40378661,49,1,0.28671009,8750,16,0,2,2,2
"0",0.088268553,56,1,0.133286671,10000,6,0,1,0,0
"0",0.480315862,63,0,0.259956943,5573,8,0,1,0,0
"1",1.303393214,34,2,0.138023837,2600,5,1,0,0,1
"0",0.795272147,71,0,0.805775501,6440,15,0,2,0,0
"0",0.053768744,40,0,0.343522354,7000,17,0,2,0,0
"0",0.010924727,65,0,0.011761247,3400,2,0,0,0,1
"0",0.04270337,55,0,0.130124268,7000,3,0,1,0,0
"0",0.02711672,69,0,0.0119976,1666,7,0,0,0,0
"0",0.865097252,52,0,1.125036348,10316,10,0,3,0,0
"0",0.963739309,44,1,0.261696818,3205,6,0,0,0,2
"0",0.9999999,32,1,0.171852756,4916,3,0,0,0,1
"0",0,39,1,0.986253437,4000,10,0,4,0,0
"0",0.002776037,55,0,0.37584925,7800,11,0,2,0,1
"0",0.616615282,35,0,0.489029825,5833,4,0,2,0,2
"0",0.888223553,42,0,0.57177814,1225,6,0,0,0,2
"0",0.162519962,62,0,0.444753829,7900,10,0,2,0,1
"0",0.03479884,63,0,0.068866392,8000,5,0,1,0,1
"0",0.032647926,40,0,1.120751699,2500,5,0,1,0,2
"1",0.096071141,47,0,0.220449144,20616,7,0,1,0,1
"1",1.239250977,32,1,0.250707851,3884,13,0,0,0,1
"0",0.011763338,66,0,0.108736408,8000,16,0,0,0,1
"0",0,64,0,0.230272266,4333,8,0,1,0,0
"0",2281,31,0,0.255216484,7667,4,0,2,0,1
"0",0.438822907,51,0,0.386259656,13332,13,0,3,0,3
"0",0.006515709,71,0,0.085396427,6381,2,0,0,0,1
"0",0.141971606,64,0,0.085728568,4000,2,0,0,0,0
"0",0.380132465,62,0,0.302349581,41666,13,0,3,0,0
"0",0.180335287,70,0,0.376212833,3194,8,0,0,0,0
"0",0.006873538,73,0,0.094252008,7967,12,0,1,0,0
"0",0.281557216,33,0,0.106019579,4800,4,0,0,0,0
"0",0.671056648,50,0,0.346345515,6019,8,0,1,0,0
"0",0.329433661,31,0,0.616801438,2225,7,0,1,0,2
"0",0.003998001,22,0,0,929,5,0,0,0,0
"0",0.9999999,49,0,0.103385594,4400,3,0,0,0,2
"0",0.186158758,56,0,0.439390152,4000,11,0,0,0,0
"0",0.360310557,55,0,0.935688104,3000,17,0,1,0,0
"0",0.975195342,57,0,1.363782051,4367,8,1,2,0,1
"0",0.986876025,36,0,0.295126829,9500,7,0,2,0,0
"0",0.001090711,47,0,0.140460544,18716,5,0,2,0,3
"0",0.045951287,67,0,1.875062469,2000,10,0,2,0,0
"0",0.293117075,36,0,1640,0,6,0,2,0,1
"0",0.269031781,63,0,0.303608896,4765,8,0,1,0,0
"0",0.445413865,59,0,0.551288795,1900,5,0,0,0,0
"0",0.036182797,48,0,0.533189589,6492,18,0,3,0,1
"0",0.371525695,29,1,0.079660464,6125,4,0,0,0,0
"0",0.345388936,32,0,0.409167267,8333,13,0,1,0,1
"0",0.34551122,54,0,0.261303287,13933,12,0,2,0,1
"0",0.349606151,56,2,0.456708658,5000,11,0,1,0,0
"0",0.038326347,40,1,0.33604888,15220,8,0,2,0,0
"0",0.051052817,40,0,0.108632955,5200,3,0,0,0,0
"0",0.095260316,57,0,0.315598706,7724,4,0,2,0,2
"0",0.001190063,54,0,0.366737029,9000,9,0,2,0,0
"1",0.827592968,51,0,0.322573703,9293,12,0,1,0,5
"0",0.562608736,42,0,0.471403813,7500,16,0,2,0,1
"0",0.019776899,64,0,0.007902736,1644,3,0,0,0,0
"0",0.046241302,60,0,0.282316119,3194,18,0,2,0,0
"0",0.475130516,59,1,0.560461235,6590,16,0,2,0,1
"0",1.139813582,39,2,0.480141964,5916,8,2,2,2,3
"0",0.263473653,38,0,0.543129733,10166,5,0,2,0,1
"1",1.038919661,72,4,0.342624207,14350,8,0,2,0,0
"0",0.02889711,57,0,0.683947533,1600,4,0,2,0,0
"0",0.055673827,35,0,0.606590724,2457,9,0,1,0,1
"0",0.716454187,40,1,0.308187979,9000,10,0,2,1,1
"0",0.056838932,63,0,0.515023112,2595,4,0,1,0,0
"0",0.074197527,58,0,0.25525858,6322,7,0,2,0,0
"0",0.068254934,27,0,0.131038312,1800,5,0,0,0,0
"0",0.220506227,38,0,0.557278208,1160,18,0,0,0,0
"0",0.116865013,41,0,0.299057627,11990,8,0,2,0,3
"0",0.142111318,31,0,0.134179162,2600,3,0,0,0,0
"1",0.977845053,44,0,1.058297347,3241,7,1,1,1,4
"0",0.032561345,70,0,0.254837258,6666,10,0,2,0,1
"0",0.341002653,69,0,0.355211797,6916,17,0,0,0,2
"0",0,44,0,0.668266347,5000,10,0,2,0,2
"1",0.952095808,30,1,0.089636788,3000,10,0,0,0,0
"0",0.117363562,66,0,0.578457213,5690,13,0,1,0,0
"0",0.308259608,82,0,0.360177728,3600,10,0,0,0,0
"0",0.138201413,60,0,0.227549777,2460,6,0,1,0,1
"0",0.015891606,63,0,0.004726413,5500,7,0,0,0,0
"0",0.622783002,29,0,0.311302416,3600,7,0,0,0,0
"0",0.056895637,39,0,0.178796457,10950,8,0,2,0,0
"0",0.016249594,65,0,0.293808486,7800,15,0,1,0,3
"0",0.614008126,57,0,0.232014866,3766,6,0,0,0,2
"0",0,32,0,0.048181299,5250,5,0,0,0,0
"1",0.303710287,36,1,0.509619755,6600,5,9,1,1,2
"0",0.9999999,45,0,0.677562007,5200,6,1,1,0,5
"0",0.303370787,29,0,0.3556231,6250,8,0,2,0,0
"0",0.9999999,50,1,0.648468708,750,2,0,0,0,1
"1",0.798256857,27,0,0.352647353,1000,7,0,0,0,0
"0",0.004733228,64,0,0.229044637,4950,11,0,1,0,0
"0",0.095752548,63,0,0.562193362,3464,11,0,2,0,1
"0",0.227454955,51,0,0.465383852,5040,12,0,2,0,0
"0",0.9999999,51,1,0.043579045,2156,1,0,0,0,0
"0",0.395296876,57,0,0.40254494,4950,6,0,1,0,0
"0",0,36,2,0.228552771,12250,9,0,2,1,0
"0",0.9999999,32,0,0.723793202,3500,3,2,2,1,0
"0",0.066747133,63,0,0.017888307,4583,4,0,0,0,0
"0",0.699094946,39,0,1.530773277,1900,8,0,2,0,3
"1",0.355553704,38,0,0.506248959,6000,11,0,1,0,0
"0",0.104386452,23,0,0.548279689,900,4,0,0,0,0
"0",0.079630419,56,0,0.175329845,17583,10,0,2,0,1
"0",0.338493947,44,0,0.125293453,11500,7,0,2,0,0
"0",0.979777323,69,0,0.101840181,3966,3,0,0,0,0
"0",0.483002979,63,0,0.533617662,3985,21,0,1,0,0
"0",0.246369867,73,0,0.289518318,5895,5,0,1,0,0
"0",0.113411478,34,0,0.080611536,4316,4,0,0,0,2
"0",0.016225365,68,0,1.812661499,773,8,0,1,0,0
"0",0.600617514,46,0,0.222482858,11083,13,0,1,0,2
"0",0.811907551,90,0,1.66827853,3101,24,0,2,0,0
"0",0.000196069,50,0,0.106008287,11583,6,0,0,0,1
"0",0.369005574,48,0,0.310578941,8100,10,0,2,0,2
"0",0.009514332,74,0,0.125057683,2166,10,0,0,0,0
"0",0.056205726,56,1,0.167936641,50000,15,0,4,1,0
"0",0.089487662,65,0,0.286345838,15833,16,0,2,0,0
"0",0.031515899,79,0,0.008639309,4166,5,0,0,0,0
"0",0.788678057,62,0,0.975512244,2000,11,0,1,0,0
"0",0.9999999,63,0,0.662594087,9166,9,0,4,0,0
"0",0.041263916,62,0,0.058696469,10647,2,0,1,0,0
"0",0.060235835,49,0,0.254874903,16666,12,0,2,0,0
"1",1.053263043,42,0,0.442737807,3710,4,2,1,3,2
"0",0.554998107,35,3,0.405370661,7000,12,0,2,0,1
"0",0.031271306,72,0,0.076340694,1584,11,0,0,0,0
"0",0,76,0,0,4000,4,0,0,0,0
"0",0.752805816,52,0,0.187858076,9948,5,0,0,0,1
"0",0.919116532,53,1,0.400305846,8500,13,0,1,0,0
"0",1.006570803,42,1,0.463307013,4305,4,0,1,0,2
"0",0.9999999,54,0,0.293129121,4700,2,2,0,0,0
"0",0.218311902,51,1,0.256207427,4550,8,0,1,0,0
"0",0.724183877,39,0,0.287549407,7083,5,0,1,0,0
"0",0.731453709,49,0,0.028540849,8408,5,0,0,0,0
"0",0.019394041,79,0,0.014042357,4343,10,0,0,0,0
"0",0,22,0,0,820,2,0,0,0,0
"1",0.872023268,40,0,0.363325441,3800,4,2,0,2,3
"0",0.199243819,39,0,0.725545171,3209,5,0,3,0,2
"0",0.466695809,32,1,0.409882891,3500,6,0,0,0,1
"0",0.435638537,42,0,0.829619472,2916,11,0,1,0,2
"0",0.070256901,38,0,0.042793196,5584,8,0,0,0,0
"0",0.780035478,46,0,0.098165472,8230,7,0,0,0,5
"0",0.326533673,55,0,0.138832104,11250,5,0,2,0,0
"0",0.016596227,82,0,0.773011618,2237,9,0,1,0,0
"0",0.072327776,58,0,0.503190172,10500,9,0,4,0,1
"0",0.885332948,46,0,0.308819995,4160,6,0,0,0,0
"0",0.680246339,63,0,0.776377953,3809,21,0,1,0,0
"0",0.043134358,75,0,0.016701952,4250,10,0,0,0,1
"0",0,52,0,0.644969155,4700,7,0,2,0,1
"0",0.215692492,65,1,0.088186277,21000,11,0,0,0,1
"0",0.454872684,46,1,0.243261921,4340,4,0,0,0,0
"0",0.101437971,41,0,0.172703824,8916,5,0,1,0,2
"0",0,40,0,0.119788021,10000,3,0,1,0,2
"0",0,39,0,0.652738566,7083,9,0,2,0,1
"0",0.202117022,67,1,0.186448284,4456,6,0,1,0,0
"0",1.481037924,44,2,0.019423022,3500,3,0,0,0,0
"0",0.142230692,57,0,0.015332198,13500,6,0,0,0,0
"0",1.103379324,55,0,0.659152881,5500,7,1,2,1,0
"0",0,35,0,0.436235859,5833,12,0,1,0,1
"0",0.688230923,75,0,0.843968531,4575,9,0,1,0,1
"0",0.356095183,45,0,0.40007594,7900,7,0,1,0,4
"0",0.350162459,27,0,0.307216495,1454,4,0,0,0,1
"0",0.061539341,31,0,0.245623941,7083,5,0,1,0,0
"0",0.03675621,45,0,0.0238737,7790,18,0,0,0,2
"0",0.016675574,68,0,18.05205709,1190,15,0,1,0,0
"0",0.285528031,27,0,0.208661417,2539,2,0,0,0,0
"1",0.23554247,47,1,0.848860456,2500,11,0,2,0,3
"0",0.922268491,50,0,0.522995819,5500,7,0,2,0,2
"0",0.52182335,69,0,0.331520786,5700,9,0,1,0,1
"1",0.919246245,61,5,1.032653061,6124,16,0,8,5,0
"0",0.398150462,25,0,0.053063317,3900,3,0,0,0,0
"0",0.058999054,40,0,0.295950675,6000,5,0,1,0,0
"0",0.010721207,64,0,0.001794412,3900,6,0,0,0,1
"0",0.013518018,63,0,0.619594964,3653,6,0,1,0,0
"0",0.113788621,68,1,0.005097373,7650,2,0,0,0,1
"0",0.321038503,46,0,0.199482939,41000,9,0,4,0,2
"0",0.9999999,49,0,0.209192614,7418,5,0,1,0,3
"0",0.030240591,84,0,0.016521739,1149,2,0,0,0,0
"0",0.398600233,26,0,0.111722069,4000,4,0,0,0,0
"1",0.833986997,45,3,0.904773807,4000,14,1,1,1,1
"0",0.06173375,44,0,0.39090412,10971,12,0,2,0,1
"0",0.006683147,77,0,0.005847953,2564,8,0,0,0,0
"0",0.665519354,62,0,0.455227172,6800,11,1,1,0,0
